id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,target
830680558,SEM FORMAÇÃO,UEPB,Sócio/Dono/Proprietário,Laminados,1,1,1,6,Mídia (revista/jornal/web),19,6,3,0,perfil6
390146500,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Entretenimento,1,1,1,9,Outros,136,39,33,0,perfil2
794173062,Tecnólogo,Escola Paulista de Direito,Coordenador,Eletroeletronicos,1,1,1,9,YouTube,56,5,2,0,perfil6
733111059,SEM FORMAÇÃO,UNICAMP,Sócio/Dono/Proprietário,Montadora,1,1,1,6,YouTube,23,21,21,0,perfil3
979165758,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,e-commerce,0,0,1,7,Outros,277,67,54,0,perfil2
740756616,Bacharelado,Universidade Metodista de Sao Paulo,Advogado,Eletrodomesticos,0,0,1,5,Minha empresa - benefício LITpass,269,79,59,0,perfil2
262582333,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Montadora,1,1,1,3,Facebook,21,18,15,1,perfil1
423202035,SEM FORMAÇÃO,FATEC,Supervisor,Eletroeletronicos,1,1,1,8,Minha empresa - benefício LITpass,41,9,7,0,perfil5
444250544,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Assessor,servicos,1,1,1,4,Outros,135,42,31,0,perfil2
104291879,Especialização,Unesp,Analista Senior,Borracha,1,1,1,8,Linkedin,21,18,15,1,perfil1
559084027,Especialização,UNIVERSIDADE NOVE DE JULHO,Diretor,Estado,0,0,1,10,YouTube,54,48,46,1,perfil1
420565722,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Siderurgica,0,0,1,7,Minha empresa - benefício LITpass,20,6,5,0,perfil6
336911180,Licenciatura,UFF,Supervisor,servicos,1,1,1,9,Linkedin,56,9,6,0,perfil5
674076666,Licenciatura,UFF,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,7,Minha empresa - benefício LITpass,27,20,13,0,perfil3
941441735,Licenciatura,UFRN,SEM EXPERIÊNCIA,Oleo e Gas,0,0,1,6,Outros,30,24,23,1,perfil1
142066187,Tecnólogo,Unesp,Diretor,Entretenimento,0,0,1,8,Linkedin,20,4,3,0,perfil6
805273817,Especialização,UFSCar,Analista Senior,Eletrodomesticos,0,0,1,5,Minha empresa - benefício LITpass,81,31,16,0,perfil3
360643548,Especialização,UFRN,Outros,Oleo e Gas,0,0,1,6,Linkedin,54,40,30,1,perfil1
518596622,MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,Eletroeletronicos,0,0,1,9,Facebook,85,13,10,0,perfil5
651393168,Especialização,UNIVERSIDADE NOVE DE JULHO,Supervisor,servicos,1,1,1,2,Google,112,25,15,0,perfil3
426048872,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Oleo e Gas,1,1,1,9,Outros,178,77,60,2,perfil1
477368339,MBA,USP,Sócio/Dono/Proprietário,Borracha,1,1,1,8,Saint Paul,39,7,3,0,perfil6
290264148,Especialização,UNICAMP,Supervisor,Estado,0,0,1,7,Mídia (revista/jornal/web),114,4,1,0,perfil6
565815296,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista,Siderurgica,0,0,1,5,Minha empresa - benefício LITpass,29,9,9,0,perfil5
929335982,MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Entretenimento,0,0,1,9,Linkedin,89,37,35,1,perfil1
294823804,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Entretenimento,0,0,1,6,Google,150,47,39,0,perfil2
115190972,Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Eletroeletronicos,0,0,1,3,YouTube,88,5,1,0,perfil6
755366049,Bacharelado,FGV-RJ,Assessor,Eletrodomesticos,0,0,1,8,Minha empresa - benefício LITpass,61,61,61,6,perfil1
573445428,Bacharelado,UFPE,Assessor,Laminados,0,0,1,8,Outros,153,60,57,0,perfil2
906418951,Bacharelado,UFPE,Sócio/Dono/Proprietário,Montadora,0,0,1,2,Mídia (revista/jornal/web),165,70,43,0,perfil2
272264722,Tecnólogo,UFPE,Supervisor,Eletrodomesticos,1,1,1,10,Mídia (revista/jornal/web),138,101,100,0,perfil2
542128949,Licenciatura,UFF,SEM EXPERIÊNCIA,Borracha,0,0,1,10,Linkedin,99,67,65,2,perfil1
355397124,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Supervisor,servicos,1,1,1,10,Minha empresa - benefício LITpass,119,116,113,0,perfil2
865766620,Bacharelado,UNIP,Gerente,Montadora,1,1,1,2,YouTube,27,3,2,0,perfil6
530365956,MBA,Universidade Metodista de Sao Paulo,Assessor,Eletroeletronicos,1,1,1,6,Minha empresa - benefício LITpass,21,13,11,0,perfil4
141776567,SEM FORMAÇÃO,FATEC,SEM EXPERIÊNCIA,Eletrodomesticos,0,0,1,5,Facebook,10,6,3,0,perfil6
779483316,Licenciatura,USP,Diretor,Eletrodomesticos,0,0,1,6,Saint Paul,138,41,34,0,perfil2
101631186,Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Laminados,1,1,1,3,Mídia (revista/jornal/web),199,18,11,0,perfil4
204303471,MBA,Escola Paulista de Direito,Analista Senior,Entretenimento,0,0,1,8,Instagram,635,346,267,1,perfil1
548586558,Especialização,Escola Paulista de Direito,Engenheiro,servicos,0,0,1,6,Outros,10,7,4,0,perfil6
220445961,MBA,UNICAMP,SEM EXPERIÊNCIA,Montadora,0,0,1,6,Mídia (revista/jornal/web),94,47,40,0,perfil2
282135861,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Oleo e Gas,0,0,1,4,Outros,70,43,40,0,perfil2
274528391,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Analista,servicos,0,0,1,4,Instagram,140,59,41,1,perfil1
789011342,Especialização,FACULDADE ANHANGUERA,Coordenador,Montadora,1,1,1,5,Outros,30,28,28,1,perfil1
925562852,Tecnólogo,FACULDADE ANHANGUERA,Supervisor,Montadora,0,0,1,9,Instagram,29,4,2,0,perfil6
308400125,SEM FORMAÇÃO,UFSCar,Supervisor,Estado,0,0,1,4,Saint Paul,10,3,1,0,perfil6
985789377,Licenciatura,Unesp,Supervisor,Oleo e Gas,0,0,1,9,Outros,10,4,2,0,perfil6
642609026,Especialização,USP,Outros,Oleo e Gas,0,0,1,10,Outros,88,54,43,0,perfil2
994568715,MBA,UNIP,Advogado,Entretenimento,0,0,1,8,Outros,10,2,1,0,perfil6
923628020,Bacharelado,UFF,Supervisor,Entretenimento,1,1,1,7,Linkedin,121,105,100,0,perfil2
795403275,MBA,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Borracha,0,0,1,9,Google,10,3,1,0,perfil6
434381120,Bacharelado,UFRN,Supervisor,servicos,0,0,1,6,Linkedin,111,26,16,0,perfil3
402676583,Tecnólogo,USP,Gerente,Eletrodomesticos,0,0,1,4,Instagram,30,30,30,0,perfil2
785757920,Tecnólogo,UFPE,Advogado,Eletrodomesticos,1,1,1,6,Minha empresa - benefício LITpass,28,8,6,0,perfil5
801451872,Tecnólogo,Unesp,Advogado,Borracha,0,0,1,3,Google,28,8,4,0,perfil5
262479690,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Eletrodomesticos,1,1,1,10,Google,53,23,9,0,perfil4
106636645,SEM FORMAÇÃO,UFRJ,Diretor,servicos,1,1,1,4,YouTube,21,21,17,0,perfil3
800014624,Bacharelado,UFF,Sócio/Dono/Proprietário,Siderurgica,0,0,1,2,Outros,188,122,116,1,perfil1
845891563,Tecnólogo,Universidade Metodista de Sao Paulo,Assessor,Eletroeletronicos,0,0,1,4,Minha empresa - benefício LITpass,27,14,7,0,perfil5
978261466,Bacharelado,Unesp,Engenheiro,Borracha,0,0,1,3,Facebook,37,2,1,0,perfil6
415430301,Especialização,UFRJ,SEM EXPERIÊNCIA,Laminados,0,0,1,2,YouTube,110,110,109,3,perfil1
208472997,Licenciatura,Unesp,Analista Senior,Estado,1,1,1,4,Facebook,90,83,80,5,perfil1
776708684,SEM FORMAÇÃO,Escola Paulista de Direito,Diretor,Oleo e Gas,1,1,1,5,Mídia (revista/jornal/web),10,6,3,0,perfil6
588436124,Tecnólogo,UFRN,Analista Senior,e-commerce,1,1,1,4,Outros,10,4,1,0,perfil6
771238689,Tecnólogo,USP,Coordenador,e-commerce,1,1,1,2,YouTube,10,3,2,0,perfil6
330616156,Tecnólogo,FGV-RJ,Gerente,Borracha,0,0,1,9,Outros,69,14,11,0,perfil4
870017605,Licenciatura,Universidade Metodista de Sao Paulo,Outros,Estado,0,0,1,3,Outros,31,31,31,0,perfil2
849850664,Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Montadora,0,0,1,10,YouTube,41,12,8,0,perfil5
497812228,Licenciatura,UNIP,Gerente,servicos,1,1,1,7,Outros,371,108,67,0,perfil2
303154767,MBA,USP,SEM EXPERIÊNCIA,Laminados,0,0,1,5,Saint Paul,141,61,60,0,perfil2
718351646,Especialização,UFRN,Outros,Entretenimento,1,1,1,2,Outros,13,11,10,0,perfil4
349428768,Tecnólogo,UFF,SEM EXPERIÊNCIA,Eletrodomesticos,1,1,1,8,YouTube,120,18,7,0,perfil5
334677298,MBA,UNIVERSIDADE NOVE DE JULHO,Supervisor,Oleo e Gas,1,1,1,5,Saint Paul,109,85,85,0,perfil2
471009027,MBA,UNIVERSIDADE NOVE DE JULHO,Coordenador,Estado,1,1,1,4,Mídia (revista/jornal/web),31,31,27,0,perfil2
298649638,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Advogado,Oleo e Gas,1,1,1,9,Mídia (revista/jornal/web),43,17,16,0,perfil3
613270439,MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Engenheiro,Estado,1,1,1,8,YouTube,87,11,4,0,perfil5
770616043,SEM FORMAÇÃO,UFRJ,Supervisor,Laminados,1,1,1,2,Facebook,22,7,6,0,perfil5
321748368,Bacharelado,FATEC,Analista,Siderurgica,1,1,1,5,Google,26,3,1,0,perfil6
759505579,Tecnólogo,UFF,Diretor,Siderurgica,0,0,1,3,Mídia (revista/jornal/web),81,22,13,0,perfil4
567583506,MBA,UFPE,SEM EXPERIÊNCIA,e-commerce,1,1,1,4,Linkedin,20,10,8,0,perfil5
239391795,Especialização,FGV-RJ,Diretor,Entretenimento,1,1,1,3,Mídia (revista/jornal/web),30,2,1,0,perfil6
292639113,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,Borracha,1,1,1,10,Mídia (revista/jornal/web),31,2,1,0,perfil6
109208521,Licenciatura,Unesp,Advogado,Eletrodomesticos,0,0,1,5,Linkedin,27,6,5,0,perfil6
922004530,Especialização,Universidade Metodista de Sao Paulo,Gerente,Borracha,0,0,1,8,YouTube,314,175,155,4,perfil1
282600430,SEM FORMAÇÃO,UFSCar,Analista,e-commerce,0,0,1,4,Mídia (revista/jornal/web),82,17,9,0,perfil4
774380059,Especialização,UFSCar,Engenheiro,Oleo e Gas,1,1,1,8,Saint Paul,26,10,9,0,perfil4
857062036,Bacharelado,FATEC,Engenheiro,servicos,0,0,1,7,Outros,30,25,18,0,perfil3
676053668,SEM FORMAÇÃO,UNIP,Advogado,Montadora,0,0,1,8,Outros,10,10,10,0,perfil4
325278907,Licenciatura,Unesp,Analista Senior,Laminados,1,1,1,9,Linkedin,263,108,77,0,perfil2
471983321,Tecnólogo,Escola Paulista de Direito,Analista,Siderurgica,1,1,1,10,Outros,10,3,1,0,perfil6
695937073,SEM FORMAÇÃO,UFF,Coordenador,Oleo e Gas,1,1,1,7,Linkedin,20,5,4,0,perfil5
333723037,Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Estado,0,0,1,5,Outros,10,4,3,0,perfil6
731058117,Bacharelado,FGV-RJ,Assessor,e-commerce,1,1,1,2,Mídia (revista/jornal/web),30,3,3,0,perfil6
990829282,Licenciatura,UFF,Diretor,Siderurgica,1,1,1,3,Facebook,67,37,28,0,perfil2
135459341,MBA,Unesp,Supervisor,servicos,1,1,1,8,Instagram,40,4,1,0,perfil6
385872611,SEM FORMAÇÃO,UNICAMP,Supervisor,servicos,1,1,1,10,Saint Paul,27,6,4,0,perfil6
769803220,Tecnólogo,Universidade Metodista de Sao Paulo,Outros,Siderurgica,0,0,1,10,Linkedin,54,54,54,0,perfil2
265663179,Especialização,FGV-RJ,Analista,Estado,0,0,1,3,YouTube,41,7,3,0,perfil6
954225659,Tecnólogo,UFPE,Analista,Laminados,1,1,1,10,YouTube,132,31,23,0,perfil2
695140994,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Analista,Eletrodomesticos,1,1,1,6,Outros,46,7,3,0,perfil6
122123933,Bacharelado,USP,Gerente,servicos,0,0,1,6,Minha empresa - benefício LITpass,27,18,16,0,perfil3
634934496,Especialização,Universidade Metodista de Sao Paulo,Engenheiro,Entretenimento,0,0,1,8,Saint Paul,27,3,1,0,perfil6
880403364,MBA,UFRJ,Diretor,Laminados,0,0,1,9,Instagram,97,6,2,0,perfil6
171517707,Tecnólogo,USP,Coordenador,Estado,1,1,1,5,Mídia (revista/jornal/web),216,130,126,0,perfil2
186589694,Especialização,FATEC,Assessor,Oleo e Gas,0,0,1,8,Minha empresa - benefício LITpass,33,6,3,0,perfil6
153537653,Bacharelado,UFSCar,Analista Senior,Estado,1,1,1,5,Outros,10,7,2,0,perfil6
945968416,MBA,UFPE,Advogado,e-commerce,1,1,1,2,Linkedin,53,9,6,0,perfil5
738890078,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,servicos,1,1,1,6,Minha empresa - benefício LITpass,83,83,83,3,perfil1
164819156,Licenciatura,UFRJ,Engenheiro,e-commerce,1,1,1,10,Minha empresa - benefício LITpass,99,95,93,1,perfil1
508938471,Tecnólogo,UEPB,Gerente,Laminados,1,1,1,5,Saint Paul,323,293,292,0,perfil2
483763001,SEM FORMAÇÃO,USP,Coordenador,Eletrodomesticos,0,0,1,7,YouTube,30,24,20,0,perfil2
177328514,Especialização,UFRJ,Analista Senior,Siderurgica,1,1,1,3,Minha empresa - benefício LITpass,38,3,1,0,perfil6
299889756,SEM FORMAÇÃO,FATEC,Assessor,Siderurgica,1,1,1,8,Outros,19,11,10,0,perfil4
703200450,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Laminados,1,1,1,8,YouTube,26,4,2,0,perfil6
356497726,Tecnólogo,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Montadora,1,1,1,2,Mídia (revista/jornal/web),97,8,3,0,perfil6
962862424,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,Eletrodomesticos,1,1,1,7,YouTube,70,70,70,0,perfil2
239601511,Bacharelado,UFRN,Engenheiro,Eletrodomesticos,0,0,1,6,Outros,23,18,17,0,perfil3
323918230,Bacharelado,UFF,Supervisor,Entretenimento,0,0,1,10,Instagram,136,103,101,0,perfil2
216603804,Especialização,USP,Supervisor,Eletroeletronicos,1,1,1,3,Mídia (revista/jornal/web),29,5,2,0,perfil6
478123528,Licenciatura,UNIVERSIDADE NOVE DE JULHO,Analista,Entretenimento,0,0,1,4,Linkedin,88,30,27,0,perfil2
197286553,Tecnólogo,UFPE,Coordenador,e-commerce,0,0,1,5,Outros,116,114,111,4,perfil1
448810092,MBA,UFRN,Assessor,Oleo e Gas,1,1,1,2,Google,40,6,3,0,perfil6
946835363,Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Coordenador,Siderurgica,1,1,1,6,Facebook,10,3,1,0,perfil6
561716099,Especialização,UFRJ,Coordenador,Entretenimento,1,1,1,6,Outros,84,31,17,0,perfil3
987103860,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Estado,0,0,1,3,Instagram,33,3,1,0,perfil6
886667985,Tecnólogo,Universidade Metodista de Sao Paulo,Gerente,Oleo e Gas,1,1,1,2,Facebook,10,10,10,0,perfil4
749429805,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Advogado,Eletrodomesticos,1,1,1,9,Minha empresa - benefício LITpass,29,28,26,0,perfil2
370286199,Especialização,UFRJ,Coordenador,Estado,1,1,1,9,Outros,60,15,11,0,perfil4
440002380,MBA,UFPE,Engenheiro,Eletrodomesticos,1,1,1,5,Facebook,88,64,59,1,perfil1
900075204,Especialização,UFRN,Assessor,Siderurgica,0,0,1,7,Outros,88,61,58,2,perfil1
814627449,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Laminados,1,1,1,7,Outros,27,22,22,0,perfil2
342699869,Bacharelado,FATEC,Assessor,Eletroeletronicos,0,0,1,7,Linkedin,71,4,2,0,perfil6
669169378,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletroeletronicos,0,0,1,5,Instagram,73,21,8,0,perfil4
906723187,MBA,Escola Paulista de Direito,Outros,Oleo e Gas,0,0,1,3,Minha empresa - benefício LITpass,10,10,10,1,perfil1
781056771,Licenciatura,UFRN,Engenheiro,Oleo e Gas,0,0,1,4,Facebook,10,10,10,0,perfil4
541100040,Especialização,UFRN,Analista Senior,e-commerce,1,1,1,10,Mídia (revista/jornal/web),21,12,10,0,perfil4
307276826,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,servicos,0,0,1,5,Linkedin,11,4,2,0,perfil6
296539566,SEM FORMAÇÃO,UNICAMP,Sócio/Dono/Proprietário,e-commerce,0,0,1,6,YouTube,222,126,112,0,perfil2
369328438,Bacharelado,UFRJ,Analista Senior,Eletroeletronicos,1,1,1,8,Google,27,2,1,0,perfil6
545016860,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Advogado,Entretenimento,0,0,1,3,Minha empresa - benefício LITpass,27,27,27,0,perfil2
665320409,MBA,FGV-RJ,Diretor,e-commerce,1,1,1,10,Saint Paul,141,11,5,0,perfil5
986500381,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Eletrodomesticos,1,1,1,3,Minha empresa - benefício LITpass,53,25,18,0,perfil2
185878063,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Borracha,0,0,1,3,YouTube,62,27,23,0,perfil2
903981206,SEM FORMAÇÃO,FATEC,Sócio/Dono/Proprietário,Siderurgica,0,0,1,5,Minha empresa - benefício LITpass,75,57,55,1,perfil1
509235947,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Diretor,Estado,0,0,1,8,Facebook,27,15,15,0,perfil4
534785083,SEM FORMAÇÃO,UFSCar,Diretor,Entretenimento,1,1,1,4,Google,26,5,2,0,perfil6
859525284,MBA,FATEC,Assessor,Entretenimento,1,1,1,6,Linkedin,10,3,1,0,perfil6
850830301,Especialização,FACULDADE ANHANGUERA,Supervisor,Entretenimento,0,0,1,3,Linkedin,22,4,1,0,perfil6
491197659,Licenciatura,UFPE,Coordenador,Siderurgica,1,1,1,7,Minha empresa - benefício LITpass,10,3,1,0,perfil6
254948119,Especialização,FATEC,Supervisor,servicos,0,0,1,8,YouTube,58,56,53,0,perfil2
610760709,Tecnólogo,FACULDADE ANHANGUERA,Diretor,Laminados,1,1,1,7,Outros,61,48,38,0,perfil2
930520546,Tecnólogo,FACULDADE ANHANGUERA,Supervisor,e-commerce,0,0,1,10,Outros,206,195,187,6,perfil1
396923567,MBA,USP,Analista Senior,Eletroeletronicos,0,0,1,7,Saint Paul,67,20,13,0,perfil4
168640157,MBA,Universidade Metodista de Sao Paulo,Engenheiro,Siderurgica,0,0,1,5,Saint Paul,58,51,36,0,perfil2
874070761,Especialização,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Estado,1,1,1,5,Google,31,4,1,0,perfil6
616561594,Tecnólogo,UFSCar,Advogado,Eletrodomesticos,0,0,1,5,Instagram,10,4,2,0,perfil6
741745189,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Coordenador,Borracha,0,0,1,2,YouTube,245,63,45,1,perfil1
996387882,Bacharelado,UFRN,Assessor,Estado,1,1,1,8,Google,163,111,96,0,perfil2
668869418,Bacharelado,UFSCar,Gerente,Siderurgica,1,1,1,9,Facebook,56,10,4,0,perfil6
676531718,Tecnólogo,FATEC,Outros,servicos,1,1,1,9,Mídia (revista/jornal/web),138,60,30,0,perfil2
388402340,Especialização,UNIP,Advogado,Montadora,0,0,1,9,Mídia (revista/jornal/web),22,20,19,0,perfil3
